    0.156289715113639832E+07    0.345571794519428583E+07    0.306205467224121094E+03    0.272170277339935296E+03    0.978365659713745117E+00    0.242848514914512634E+03   -0.359553253291656300E+08   -0.411195633965034357E+01    1
    0.153566046140193939E+07    0.345578474805398565E+07    0.288463978767395020E+03    0.279259901420593224E+03    0.184411823749542236E+00    0.499918684363365173E+02   -0.359511730363712609E+08   -0.413195633965034226E+01    1
    0.145629489022493362E+07    0.345572506976842973E+07    0.267779561042785645E+03    0.319343073944091770E+03    0.691769301891326904E+00    0.322199868261814117E+03   -0.359469699810409993E+08   -0.415195633965034450E+01    1
    0.156204260723590851E+07    0.345577207552560885E+07    0.254363512992858887E+03    0.237462320028305044E+03    0.723963975906372070E-01    0.267274373769760132E+02   -0.359468267086093873E+08   -0.417195633965034762E+01    1
    0.152169645832777023E+07    0.345578421711462270E+07    0.291593448638916016E+03    0.214332807872772207E+03    0.398018777370452881E+00    0.734613469243049622E+02   -0.359460070374227539E+08   -0.419195633965034720E+01    1
    0.247620356626510620E+07    0.345574743862831499E+07    0.235873396873474121E+03    0.212106845182418795E+03    0.742608606815338135E+00    0.649945306777954102E+02   -0.359453825064186901E+08   -0.421195633965034677E+01    1
    0.147063738284111023E+07    0.345577338615265209E+07    0.303044505119323730E+03    0.221059978841781600E+03    0.673508048057556152E-01    0.684062153100967407E+02   -0.359436488098857403E+08   -0.423195633965034279E+01    1
    0.226945922907590866E+07    0.345577581239006855E+07    0.142626593589782715E+03    0.195596863853454579E+03    0.698859035968780518E+00    0.257021132111549377E+02   -0.359433587505261600E+08   -0.425195633965034059E+01    1
    0.212498586829900742E+07    0.345577146675095242E+07    0.172379610061645508E+03    0.157988528223037719E+03    0.798132538795471191E+00    0.223409648835659027E+03   -0.359410315100828782E+08   -0.427195633965034727E+01    1
    0.157981736814975739E+07    0.345577084857953945E+07    0.213820860862731934E+03    0.225811989206314081E+03    0.506850183010101318E+00    0.708604535460472107E+02   -0.359397850947685540E+08   -0.429195633965034329E+01    1
    0.167606939581632614E+07    0.345572719460521080E+07    0.200789569854736328E+03    0.185735464555740350E+03    0.115596652030944824E-01    0.240129814445972443E+03   -0.359377712409451455E+08   -0.431195633965034109E+01    1
    0.149147397547960281E+07    0.345574007006396586E+07    0.156801392555236816E+03    0.310021902959823592E+03    0.851888835430145264E+00    0.892986446619033813E+02   -0.359346392056420967E+08   -0.433195633965034244E+01    1
    0.211878647596836090E+07    0.345575425406113826E+07    0.224974052429199219E+03    0.214082039026260361E+03    0.622245013713836670E+00    0.184398097395896912E+03   -0.359298194385534897E+08   -0.435195633965034201E+01    1
    0.222139787129163742E+07    0.345574804211343452E+07    0.147083499908447266E+03    0.309938305957794171E+03    0.579498589038848877E+00    0.288125162720680237E+03   -0.359294208252239823E+08   -0.437195633965034336E+01    1
    0.158942440527677536E+07    0.345578344744575443E+07    0.212829033851623535E+03    0.151188330369949341E+03    0.781215250492095947E+00    0.900672733783721924E+02   -0.359293361747774482E+08   -0.439195633965034649E+01    1
    0.196859597181081772E+07    0.345575441240533162E+07    0.195874316215515137E+03    0.273775683252334602E+03    0.796219110488891602E-01    0.679974257946014404E+00   -0.359283736559495628E+08   -0.441195633965034784E+01    1
    0.148204100637435913E+07    0.345573172423700849E+07    0.164738683700561523E+03    0.234844022037506079E+03    0.931096434593200684E+00    0.247739347517490387E+03   -0.359249289988394007E+08   -0.443195633965034474E+01    1
    0.132214125432968140E+07    0.345576747681673896E+07    0.180006993293762207E+03    0.285757177864074720E+03    0.810343027114868164E-01    0.986208078265190125E+02   -0.359240926509340703E+08   -0.445195633965034343E+01    1
    0.121703204483985901E+07    0.345577989485822711E+07    0.292525889396667480E+03    0.279693918884277309E+03    0.832301616668701172E+00    0.337811581194400787E+03   -0.359227676676201895E+08   -0.447195633965034745E+01    1
    0.194643776307106018E+07    0.345577414209096925E+07    0.132856070518493652E+03    0.177309374261856078E+03    0.226013481616973877E+00    0.192217551171779633E+03   -0.359221693912243322E+08   -0.449195633965034435E+01    1
    0.149981809026002884E+07    0.345574563659749227E+07    0.162417909622192383E+03    0.192764670551300043E+03    0.702798306941986084E+00    0.330670905113220215E+02   -0.359171278762217611E+08   -0.451195633965034482E+01    1
    0.126143565119504929E+07    0.345572373799971538E+07    0.164852231979370117E+03    0.277270680564880308E+03    0.752487063407897949E+00    0.111180131435394287E+03   -0.359169332086993679E+08   -0.453195633965034705E+01    1
    0.117991281352043152E+07    0.345573990641787695E+07    0.272307476997375488E+03    0.274092786790847754E+03    0.184525072574615479E+00    0.170569046139717102E+03   -0.359148865999763608E+08   -0.455195633965034396E+01    1
    0.250973179287910461E+07    0.345575470151314745E+07    0.157838873863220215E+03    0.162482944591522198E+03    0.716568529605865479E+00    0.156782200932502747E+02   -0.359137049792536721E+08   -0.457195633965034354E+01    1
    0.126723967372179031E+07    0.345577482727142656E+07    0.183911421775817871E+03    0.220909969589233384E+03    0.731604754924774170E+00    0.929686999320983887E+02   -0.359131736411936134E+08   -0.459195633965034666E+01    1
    0.116426140371561050E+07    0.345571804581084196E+07    0.218586636543273926E+03    0.234875455396652200E+03    0.976177871227264404E+00    0.115122807323932648E+03   -0.359119526579551697E+08   -0.461195633965034801E+01    1
    0.109520703985691071E+07    0.345576095770511171E+07    0.264128927230834961E+03    0.283537187179565422E+03    0.870200514793395996E+00    0.275796188414096832E+03   -0.359105993890605345E+08   -0.463195633965034759E+01    1
    0.119291820355653763E+07    0.345577990357937245E+07    0.164158710479736328E+03    0.253953565435409530E+03    0.458553969860076904E+00    0.182954563498497009E+03   -0.359092762121100500E+08   -0.465195633965034716E+01    1
    0.122570849945545197E+07    0.345573223408413585E+07    0.168935070991516113E+03    0.219977317337036141E+03    0.868938326835632324E+00    0.189150846600532532E+03   -0.359081030786498189E+08   -0.467195633965034407E+01    1
    0.192271557483673096E+07    0.345574849160051486E+07    0.146911089897155762E+03    0.323733595138549788E+03    0.724554538726806641E+00    0.372509500384330750E+02   -0.359067336404819638E+08   -0.469195633965034364E+01    1
    0.132226173913478851E+07    0.345578241791806882E+07    0.182830468177795410E+03    0.143297283048629765E+03    0.212655067443847656E-01    0.350339859426021576E+03   -0.359056768782235011E+08   -0.471195633965034677E+01    1
    0.110659471231698990E+07    0.345575809967008000E+07    0.276526009559631348E+03    0.161064920057296746E+03    0.948991715908050537E+00    0.205372458696365356E+02   -0.359049097322494984E+08   -0.473195633965034634E+01    1
    0.106217701326608658E+07    0.345576439828545135E+07    0.191213402748107910E+03    0.280689914285659768E+03    0.981941282749176025E+00    0.168129123151302338E+03   -0.359045900525068715E+08   -0.475195633965034325E+01    1
    0.105241294324398041E+07    0.345577481927120732E+07    0.182856033325195312E+03    0.284182374326705940E+03    0.548091828823089600E+00    0.799840307235717773E+02   -0.359030979742043391E+08   -0.477195633965034460E+01    1
    0.101797318248748779E+07    0.345571933210354205E+07    0.279233901023864746E+03    0.198783333383560176E+03    0.966286063194274902E-01    0.190463759303092957E+03   -0.359018272964631245E+08   -0.479195633965034506E+01    1
    0.100283917593955994E+07    0.345576855168449227E+07    0.297048224449157715E+03    0.274511015556335451E+03    0.774524807929992676E-01    0.519235566258430481E+02   -0.359017607605150640E+08   -0.481195633965034641E+01    1
    0.149069918694496155E+07    0.345574666006939905E+07    0.264321499824523926E+03    0.205109305221557605E+03    0.281078934669494629E+00    0.232496611177921295E+03   -0.359010915251394063E+08   -0.483195633965034776E+01    1
    0.116738223892450333E+07    0.345576161939161969E+07    0.156787115097045898E+03    0.207419529701232904E+03    0.129877686500549316E+00    0.202142651677131653E+03   -0.359001238707791120E+08   -0.485195633965034734E+01    1
    0.110082445031404495E+07    0.345575894314117590E+07    0.145244382858276367E+03    0.255466444036483750E+03    0.562900602817535400E+00    0.143592005670070648E+03   -0.358980773530394137E+08   -0.487195633965034602E+01    1
    0.932706333696842194E+06    0.345576506144676777E+07    0.249149880409240723E+03    0.295786170038223247E+03    0.225307822227478027E+00    0.950536569952964783E+02   -0.358954395223784596E+08   -0.489195633965034382E+01    1
    0.126864832383394241E+07    0.345574510752017843E+07    0.267880164146423340E+03    0.279463437129974352E+03    0.661690354347229004E+00    0.204693811535835266E+03   -0.358941603559670299E+08   -0.491195633965034428E+01    1
    0.918324815154075623E+06    0.345577223855376150E+07    0.198047175407409668E+03    0.322758817531585692E+03    0.200999379158020020E+00    0.132037490606307983E+02   -0.358934789712778404E+08   -0.493195633965034563E+01    1
    0.107023834494352341E+07    0.345577500068091368E+07    0.174108074188232422E+03    0.176792391344070438E+03    0.935102999210357666E+00    0.264234885573387146E+03   -0.358933380888450742E+08   -0.495195633965034610E+01    1
    0.911298754584789276E+06    0.345573694629971916E+07    0.295882592201232910E+03    0.225268691791534422E+03    0.195683181285858154E+00    0.229058101773262024E+02   -0.358914214748051092E+08   -0.497195633965034567E+01    1
    0.866268565297126770E+06    0.345572578324214369E+07    0.265796525955200195E+03    0.276326339136123636E+03    0.158309578895568848E+00    0.234665610492229462E+03   -0.358891572607304156E+08   -0.499195633965034435E+01    1
    0.960485824513435364E+06    0.345575813344237488E+07    0.146523962020874023E+03    0.278979039869308451E+03    0.539487302303314209E+00    0.137606339454650879E+03   -0.358890096744502559E+08   -0.501195633965034304E+01    1
    0.865050089144706726E+06    0.345573842058521044E+07    0.204127054214477539E+03    0.302455980943679776E+03    0.792509078979492188E+00    0.193276748955249786E+03   -0.358888805781999379E+08   -0.503195633965034617E+01    1
    0.875578416895866394E+06    0.345577593622456258E+07    0.156895837783813477E+03    0.290597582778930644E+03    0.914773762226104736E+00    0.583608710765838623E+02   -0.358866522615340501E+08   -0.505195633965034840E+01    1
    0.830206441020965576E+06    0.345578602092510276E+07    0.257963782310485840E+03    0.306926919240951520E+03    0.719814300537109375E+00    0.289301297366619110E+03   -0.358840391650751010E+08   -0.507195633965034709E+01    1
    0.840252829551696777E+06    0.345576698656644113E+07    0.171284011840820312E+03    0.260930408351898166E+03    0.299616813659667969E+00    0.215494274199008942E+03   -0.358835764608445987E+08   -0.509195633965034755E+01    1
    0.858575656950473785E+06    0.345576537481889408E+07    0.184182987213134766E+03    0.190038444343566880E+03    0.591869354248046875E-01    0.264941575825214386E+03   -0.358817520564654320E+08   -0.511195633965034979E+01    1
    0.111555379517078400E+07    0.345575470849171141E+07    0.169965964317321777E+03    0.308919630229949917E+03    0.671750724315643311E+00    0.360691371560096741E+02   -0.358790670579533651E+08   -0.513195633965034936E+01    1
    0.167295460033416748E+07    0.345575289993959805E+07    0.203204149246215820E+03    0.244016535503387445E+03    0.943084895610809326E+00    0.151141166687011719E+01   -0.358761828243686408E+08   -0.515195633965034716E+01    1
    0.776852888834476471E+06    0.345575796818965068E+07    0.304311285972595215E+03    0.219827895313262928E+03    0.912101089954376221E+00    0.185378713607788086E+03   -0.358749874801041409E+08   -0.517195633965034318E+01    1
    0.187405922653675079E+07    0.345575336443429859E+07    0.136559250831604004E+03    0.222153864171981809E+03    0.371405184268951416E+00    0.911721581220626831E+02   -0.358747239316877276E+08   -0.519195633965034276E+01    1
    0.745907497155666351E+06    0.345573330501769250E+07    0.132132284164428711E+03    0.274412859712600721E+03    0.899681866168975830E+00    0.211784318983554840E+03   -0.358731430245001018E+08   -0.521195633965034766E+01    1
    0.102275107092857361E+07    0.345575449921718426E+07    0.245276723861694336E+03    0.315884008384704543E+03    0.274525105953216553E+00    0.121992233395576477E+03   -0.358727167975932062E+08   -0.523195633965034546E+01    1
    0.786228403103351593E+06    0.345572548552441085E+07    0.173855307579040527E+03    0.151443952163696281E+03    0.332054495811462402E-01    0.182666148245334625E+03   -0.358726388545564637E+08   -0.525195633965034858E+01    1
    0.693576981759071350E+06    0.345572570883433847E+07    0.214947321891784668E+03    0.273216320144653309E+03    0.158123970031738281E-01    0.810351136326789856E+02   -0.358718339409462437E+08   -0.527195633965034727E+01    1
    0.780544555652141571E+06    0.345578447739775619E+07    0.159322879791259766E+03    0.150504629878997804E+03    0.636502385139465332E+00    0.324866855442523956E+03   -0.358694683309715390E+08   -0.529195633965034684E+01    1
    0.692330784809589386E+06    0.345578519332673866E+07    0.250832039833068848E+03    0.161754370958328252E+03    0.772578775882720947E+00    0.176546575725078583E+03   -0.358689965430036560E+08   -0.531195633965034553E+01    1
    0.671666401815414429E+06    0.345571855527072866E+07    0.216463827133178711E+03    0.303716406570434515E+03    0.951911628246307373E+00    0.202768301963806152E+02   -0.358685892813090906E+08   -0.533195633965034510E+01    1
    0.648719621574878693E+06    0.345578173739685398E+07    0.276596746444702148E+03    0.314501649688720704E+03    0.274426937103271484E+00    0.203539410829544067E+03   -0.358632900617628694E+08   -0.535195633965034645E+01    1
    0.714674831295013428E+06    0.345574545386128174E+07    0.245854326248168945E+03    0.200951093946456893E+03    0.166080713272094727E+00    0.177309199869632721E+03   -0.358613818518934473E+08   -0.537195633965034780E+01    1
    0.607648860323429108E+06    0.345576465376103856E+07    0.161971668243408203E+03    0.218738475137710566E+03    0.365665018558502197E+00    0.663306784629821777E+02   -0.358610783127256557E+08   -0.539195633965034649E+01    1
    0.588143175673484802E+06    0.345577098226394318E+07    0.215323172569274902E+03    0.305372801668167085E+03    0.548666596412658691E+00    0.334610426425933838E+02   -0.358593436578496546E+08   -0.541195633965034428E+01    1
    0.618781315612792969E+06    0.345573740394356288E+07    0.284733754158020020E+03    0.307182873428344692E+03    0.544806957244873047E+00    0.700061944127082825E+02   -0.358589393619513959E+08   -0.543195633965034563E+01    1
    0.614212649500370026E+06    0.345574665923724463E+07    0.163771131515502930E+03    0.246676593215942376E+03    0.137559413909912109E+00    0.249241600036621094E+03   -0.358584165767908096E+08   -0.545195633965034521E+01    1
    0.577211270284652710E+06    0.345572664033668162E+07    0.297999159812927246E+03    0.139697958450317373E+03    0.231862962245941162E+00    0.256640516221523285E+03   -0.358582837233653069E+08   -0.547195633965034389E+01    1
    0.589015683889389038E+06    0.345577751274972316E+07    0.292446518898010254E+03    0.201679423824310277E+03    0.928053855895996094E-01    0.357883450984954834E+03   -0.358581274441917166E+08   -0.549195633965034791E+01    1
    0.553938344800472260E+06    0.345578588764029834E+07    0.207653450012207031E+03    0.199029670314788802E+03    0.191837072372436523E+00    0.181560654342174530E+03   -0.358556227684501410E+08   -0.551195633965034570E+01    1
    0.537389958143234253E+06    0.345577903606230393E+07    0.142265282630920410E+03    0.240311698081970178E+03    0.685077667236328125E+00    0.988390827178955078E+02   -0.358546716339562386E+08   -0.553195633965034705E+01    1
    0.137451853889226913E+07    0.345575247337384569E+07    0.280242260932922363E+03    0.147593736841201775E+03    0.703322708606719971E+00    0.245090395808219910E+03   -0.358526808780710325E+08   -0.555195633965034929E+01    1
    0.546246830236911774E+06    0.345577055707412958E+07    0.294436152458190918E+03    0.256090357990264863E+03    0.124703645706176758E-01    0.984135630726814270E+02   -0.358523098230946735E+08   -0.557195633965034887E+01    1
    0.102879497901201248E+07    0.345575349723711237E+07    0.245328598976135254E+03    0.239490918451309199E+03    0.963319420814514160E+00    0.963572800159454346E+01   -0.358507073188258559E+08   -0.559195633965034755E+01    1
    0.116960454863309860E+07    0.345575359493700787E+07    0.201770885467529297E+03    0.151791381082534798E+03    0.723269045352935791E+00    0.182081899046897888E+02   -0.358504360819418132E+08   -0.561195633965034801E+01    1
    0.786129599368572235E+06    0.345574791408521077E+07    0.195723464012145996E+03    0.267922663253784151E+03    0.379472315311431885E+00    0.199933447837829590E+03   -0.358493741921622306E+08   -0.563195633965034670E+01    1
    0.109690079604387283E+07    0.345574919117889507E+07    0.235788686752319336E+03    0.282832235654830924E+03    0.212814748287200928E+00    0.892037898302078247E+01   -0.358471309472926632E+08   -0.565195633965034716E+01    1
    0.491427792561054230E+06    0.345574370667439187E+07    0.195672732353210449E+03    0.318068078395843486E+03    0.872215867042541504E+00    0.247916330099105835E+03   -0.358463857585356086E+08   -0.567195633965034851E+01    1
    0.469004145574569702E+06    0.345578507247481868E+07    0.274617802619934082E+03    0.209143489347457887E+03    0.153574109077453613E+00    0.115544824302196503E+03   -0.358450347668299675E+08   -0.569195633965034720E+01    1
    0.735671554124355316E+06    0.345574862613767106E+07    0.220422407150268555E+03    0.165951793603897102E+03    0.725552558898925781E+00    0.434997949004173279E+02   -0.358445273880763650E+08   -0.571195633965034943E+01    1
    0.433255157899856567E+06    0.345576366299445601E+07    0.242797376632690430E+03    0.243659589046478260E+03    0.822917580604553223E+00    0.170938022732734680E+03   -0.358422052817126289E+08   -0.573195633965034812E+01    1
    0.415585240447521210E+06    0.345576868324319366E+07    0.224288671493530273E+03    0.196971389139175415E+03    0.468015193939208984E+00    0.275531878471374512E+03   -0.358416647469143867E+08   -0.575195633965034769E+01    1
    0.878269502317905426E+06    0.345575369434652803E+07    0.149344887733459473E+03    0.284642418212890561E+03    0.681536734104156494E+00    0.363028564155101776E+03   -0.358405373431135789E+08   -0.577195633965034816E+01    1
    0.457318977856636047E+06    0.345576575492817303E+07    0.307272290229797363E+03    0.314338654924392699E+03    0.825447678565979004E+00    0.635701200366020203E+02   -0.358401717495700642E+08   -0.579195633965034773E+01    1
    0.514671448600292206E+06    0.345574628338348912E+07    0.248511286735534668E+03    0.184283846103668196E+03    0.899662554264068604E+00    0.143189873397350311E+03   -0.358400625444030538E+08   -0.581195633965034908E+01    1
    0.427345207858085632E+06    0.345574253825515741E+07    0.271431590080261230E+03    0.190250433931350699E+03    0.306839525699615479E+00    0.224075155556201935E+03   -0.358392460583037585E+08   -0.583195633965034954E+01    1
    0.641627278876304626E+06    0.345575449677839456E+07    0.165520565986633301E+03    0.312501293645858709E+03    0.397177875041961670E+00    0.274927374720573425E+03   -0.358378217564841956E+08   -0.585195633965034823E+01    1
    0.373063241267204285E+06    0.345576040302050533E+07    0.139930797576904297E+03    0.226956863721847526E+03    0.476184070110321045E+00    0.281527617573738098E+02   -0.358377598877312839E+08   -0.587195633965034691E+01    1
    0.407630146014690399E+06    0.345573658520640945E+07    0.293731427192687988E+03    0.208661130767822272E+03    0.775486886501312256E+00    0.273495393097400665E+03   -0.358375704640670940E+08   -0.589195633965034649E+01    1
    0.368594127096588491E+06    0.345573645891726483E+07    0.188425313500480115E+03    0.169759551675060152E+03    0.845582147614025392E+00    0.826548138216370489E+02   -0.358373587819871977E+08   -0.591195633965034695E+01    1
    0.365603094696998596E+06    0.345577536871571140E+07    0.138412813186645508E+03    0.274278905073165902E+03    0.206662416458129883E-01    0.180483094751834869E+03   -0.358372774262267649E+08   -0.593195633965034741E+01    1
    0.124723780229091644E+07    0.345575155927259708E+07    0.243806407928466797E+03    0.165101730093002317E+03    0.786666512489318848E+00    0.327784424722194672E+03   -0.358367830039079264E+08   -0.595195633965034698E+01    1
    0.385260237109661102E+06    0.345573159078742098E+07    0.257052584648132324E+03    0.287389108789443981E+03    0.402818858623504639E+00    0.264995442926883698E+03   -0.358352358059935793E+08   -0.597195633965034833E+01    1
    0.400071815168857574E+06    0.345574724099159380E+07    0.208042119979858398E+03    0.160302132038116440E+03    0.601489722728729248E+00    0.773997151851654053E+02   -0.358348055656792521E+08   -0.599195633965034702E+01    1
    0.497805589127540588E+06    0.345574754975391319E+07    0.176107810020446777E+03    0.295331499849319471E+03    0.606502592563629150E+00    0.196711929738521576E+03   -0.358322450838779658E+08   -0.601195633965034926E+01    1
    0.337403300845623016E+06    0.345573786974004982E+07    0.226481997489929199E+03    0.272972398607254036E+03    0.727488994598388672E-01    0.224432079493999481E+03   -0.358314623860822096E+08   -0.603195633965035061E+01    1
    0.314536895430088043E+06    0.345576496504865866E+07    0.190403196334838867E+03    0.224089037820816031E+03    0.799880445003509521E+00    0.216588933765888214E+03   -0.358310924189807400E+08   -0.605195633965034840E+01    1
    0.349648721028701111E+06    0.345576196484655468E+07    0.243167168588575180E+03    0.322119609546288814E+03    0.923594895351664280E+00    0.201797639694669897E+03   -0.358305478086098433E+08   -0.607195633965034798E+01    1
    0.957773677480220795E+06    0.345575311909699114E+07    0.188448307037353516E+03    0.163176816328048687E+03    0.932660102844238281E-01    0.260598790943622589E+03   -0.358288761900616288E+08   -0.609195633965034844E+01    1
    0.295873984956741333E+06    0.345574031234042719E+07    0.163064685821533203E+03    0.292721965970992983E+03    0.792563378810882568E+00    0.161008027195930481E+03   -0.358288649385774881E+08   -0.611195633965034713E+01    1
    0.303323136126995087E+06    0.345576386613905244E+07    0.188780433654785156E+03    0.296538520896911564E+03    0.555082738399505615E+00    0.165847581624984741E+03   -0.358283184030234739E+08   -0.613195633965034759E+01    1
    0.265434226810932159E+06    0.345576551319549605E+07    0.142528130531311035E+03    0.309325449632644620E+03    0.254110872745513916E+00    0.312474920153617859E+03   -0.358255657960801646E+08   -0.615195633965034894E+01    1
    0.253973475140326511E+06    0.345574256014385633E+07    0.248430691560589878E+03    0.170977347453592330E+03    0.251533630672415187E+00    0.296560887839020921E+02   -0.358225772872843817E+08   -0.617195633965035029E+01    1
    0.262788207042217255E+06    0.345574087951971171E+07    0.216280192375183105E+03    0.314906161676406839E+03    0.286543965339660645E+00    0.101414326131343842E+03   -0.358218393622145876E+08   -0.619195633965035164E+01    1
    0.232783309221267700E+06    0.345572168396610953E+07    0.158206132888793945E+03    0.262148409469604474E+03    0.653537988662719727E+00    0.337147662639617920E+03   -0.358218381070705727E+08   -0.621195633965035210E+01    1
    0.255277264821529388E+06    0.345575832110971957E+07    0.189024010658264160E+03    0.261518235435485849E+03    0.783123791217803955E+00    0.289185491800308228E+03   -0.358217294028769881E+08   -0.623195633965034990E+01    1
    0.240800664767738228E+06    0.345572059764457494E+07    0.200317743231088002E+03    0.295724476923730890E+03    0.226825493844533654E+00    0.171685418665691003E+03   -0.358204944632840455E+08   -0.625195633965034769E+01    1
    0.218655923795700073E+06    0.345574401683324808E+07    0.145827251434326172E+03    0.321220521896362243E+03    0.375704109668731689E+00    0.131698014736175537E+03   -0.358195727411164567E+08   -0.627195633965034904E+01    1
    0.232565684865529154E+06    0.345573788485092018E+07    0.220661350966074053E+03    0.319266176136699755E+03    0.978291696476487727E+00    0.217698944575184015E+03   -0.358184618994341791E+08   -0.629195633965034951E+01    1
    0.251300202683085547E+06    0.345571930805173935E+07    0.285988329978780257E+03    0.293447123742111955E+03    0.120780878825359345E+00    0.113281835028998202E+03   -0.358184442132856548E+08   -0.631195633965034819E+01    1
    0.231679123282432556E+06    0.345577505392645067E+07    0.296693197250366211E+03    0.164494845773696909E+03    0.835660874843597412E+00    0.100005057454109192E+02   -0.358181591381319761E+08   -0.633195633965034865E+01    1
    0.685747404531299835E+06    0.345574929193579312E+07    0.268919187096750932E+03    0.228589567650443769E+03    0.878155510298057163E+00    0.276950731341604843E+02   -0.358174941000021249E+08   -0.635195633965034823E+01    1
    0.423393432590937940E+06    0.345574675924816960E+07    0.248350508761221533E+03    0.286226032158341241E+03    0.439613552964478016E+00    0.139602729769989281E+03   -0.358173507048665136E+08   -0.637195633965034602E+01    1
    0.223889906223053636E+06    0.345575723770648567E+07    0.179685437150936025E+03    0.299132424585276340E+03    0.176027651139121916E+00    0.155814949693993270E+03   -0.358162414475228712E+08   -0.639195633965035004E+01    1
    0.174044984867925581E+06    0.345577882984535024E+07    0.208913311300535014E+03    0.214391529421423570E+03    0.968451380175376464E+00    0.657259407867750411E+02   -0.358142977827887163E+08   -0.641195633965034961E+01    1
    0.189791723611301044E+06    0.345575904159312835E+07    0.194528212376712474E+03    0.318341321245674294E+03    0.737639492715400413E+00    0.289898783861269806E+03   -0.358137379320245758E+08   -0.643195633965034830E+01    1
    0.178021261787414551E+06    0.345576403298605280E+07    0.234569280624389648E+03    0.242638099052429197E+03    0.951418280601501465E+00    0.202923855185508728E+02   -0.358133703171377778E+08   -0.645195633965035142E+01    1
    0.179632165312767029E+06    0.345576577817082824E+07    0.263947138786315918E+03    0.308616653421401963E+03    0.163732886314392090E+00    0.280771193802356720E+03   -0.358114493879757002E+08   -0.647195633965035011E+01    1
    0.159754063993028831E+06    0.345572191293779621E+07    0.263979063446978785E+03    0.206230366809648217E+03    0.310927763697004422E+00    0.981292312593438822E+02   -0.358110631609098986E+08   -0.649195633965035057E+01    1
    0.154725880908966064E+06    0.345576657774782786E+07    0.223743757247924805E+03    0.251619397533416731E+03    0.715418457984924316E-01    0.226275374293327332E+03   -0.358110570352314264E+08   -0.651195633965035370E+01    1
    0.159080678749084473E+06    0.345573692457718821E+07    0.234020956993103027E+03    0.270962281270980839E+03    0.878727793693542480E+00    0.104803711175918579E+03   -0.358109062427341267E+08   -0.653195633965035416E+01    1
    0.141802473631845583E+06    0.345572912369951932E+07    0.219167215308444071E+03    0.212723971566964622E+03    0.498839427066297136E+00    0.330320800231884277E+02   -0.358108001594534889E+08   -0.655195633965035018E+01    1
    0.125776695200783812E+06    0.345573696395080350E+07    0.183284621722592419E+03    0.144272543424853382E+03    0.544479797968899004E+00    0.526387563497037760E+02   -0.358106624319593310E+08   -0.657195633965035064E+01    1
    0.134094174385070801E+06    0.345575951577066118E+07    0.205264981269836426E+03    0.142991048782348628E+03    0.459853887557983398E+00    0.133314071297645569E+03   -0.358104597591014355E+08   -0.659195633965035022E+01    1
    0.121129480350748418E+06    0.345576382072909409E+07    0.171553778239395967E+03    0.148214165398699777E+03    0.626165056727598923E+00    0.431077074054722758E+02   -0.358104154943241552E+08   -0.661195633965034890E+01    1
    0.166854862797727168E+06    0.345578178780036140E+07    0.274841319797480480E+03    0.289828066224580766E+03    0.317038433663838215E+00    0.226370002207109110E+03   -0.358099275771303326E+08   -0.663195633965035203E+01    1
    0.132245863139629364E+06    0.345575985507140728E+07    0.193092299461364746E+03    0.214287059427261340E+03    0.626007378101348877E+00    0.194964294731616974E+03   -0.358096332699959353E+08   -0.665195633965034894E+01    1
