    0.209959521401444334E+06    0.345575191652673716E+07    0.226614973924947662E+03    0.226845457604470312E+03    0.487176372734692553E+00    0.518939295814882726E+02    0.110873283279686650E+02    0.418021099990941423E+03    0.614469505841674812E+00    0.279707370473249455E+03    0.550046958097243147E-01   -0.357736123222530410E+08
    0.210151279982032429E+06    0.345575192975554429E+07    0.218164033248184467E+03    0.238484297796825729E+03    0.221805176944841753E+00    0.243882025590174543E+02    0.108160293399786198E+02    0.418094440462272132E+03    0.605576205893961994E+00    0.281041155429527350E+03    0.556574313299760953E-01   -0.357736122910445780E+08
    0.207532186672582349E+06    0.345575192051732074E+07    0.220974207938977145E+03    0.233508564919110370E+03    0.116666431533851367E+00    0.544215938006019684E+02    0.914268626901252901E+01    0.417875044195147666E+03    0.629702965617287336E+00    0.279712036507997652E+03    0.528802246358871866E-01   -0.357736122174653262E+08
    0.210343620637085492E+06    0.345575191965723503E+07    0.214509303252194030E+03    0.243795521650990935E+03    0.285482389546477866E+00    0.775419258522478145E+02    0.109294395122752714E+02    0.417631305900511393E+03    0.625053001064433178E+00    0.280027813431144068E+03    0.519589250450843490E-01   -0.357736121265858263E+08
    0.208672811001817492E+06    0.345575192321571847E+07    0.218764055470237849E+03    0.235041946371948484E+03    0.255444301610479707E+00    0.105477586446744667E+03    0.986201490682322301E+01    0.417434105466747383E+03    0.602436672569756082E+00    0.280643289059626454E+03    0.536992337596420913E-01   -0.357736116701824814E+08
    0.211450577418005676E+06    0.345575193359304219E+07    0.228421239062837913E+03    0.226726157511008637E+03    0.281027058010252129E+00    0.601749523292130775E+02    0.104747664319487690E+02    0.417185324403511800E+03    0.606723191785596860E+00    0.275979581319249519E+03    0.496288448882355876E-01   -0.357736116495455578E+08
    0.209934226156898192E+06    0.345575193908796366E+07    0.224684622606888212E+03    0.230158674496066681E+03    0.235529690113503859E+00    0.569571339149732054E+02    0.115265751726627457E+02    0.417147176699736121E+03    0.647305872781789193E+00    0.279209858567658841E+03    0.585904902670505781E-01   -0.357736114117565006E+08
    0.211034933332053712E+06    0.345575192957767379E+07    0.219518517568875211E+03    0.237181787965739147E+03    0.280720364132076072E+00    0.494957967590407009E+02    0.115260008527630990E+02    0.417319195247161417E+03    0.633898973535139021E+00    0.279201514979505816E+03    0.520707413982252967E-01   -0.357736113744915053E+08
    0.206147839994017995E+06    0.345575192498335475E+07    0.223122100864354763E+03    0.228670144154042475E+03    0.442421191421870030E+00    0.997208827514408398E+02    0.101234205086148847E+02    0.417930456792097345E+03    0.630673951852873560E+00    0.280032391413127414E+03    0.554762957715347893E-01   -0.357736113668869883E+08
    0.206248233619334729E+06    0.345575193445686996E+07    0.218637935620527031E+03    0.237215689460716703E+03    0.364011847929787080E+00    0.499487171657862490E+02    0.102379703495246712E+02    0.417831532918305129E+03    0.653843866720226319E+00    0.283354767439929105E+03    0.517677647137754285E-01   -0.357736113234839588E+08
    0.205882315460192098E+06    0.345575193511075620E+07    0.219201976068857988E+03    0.232172035756409684E+03    0.350577669459949948E+00    0.431115882732947142E+02    0.106251859906041410E+02    0.417381756363074487E+03    0.585702964325079733E+00    0.280952368972998443E+03    0.546532422477299870E-01   -0.357736113090992421E+08
    0.210502074891576340E+06    0.345575193069411861E+07    0.227886550392590152E+03    0.228525807402813797E+03    0.271906312941605832E+00    0.532529429998084964E+02    0.106879305415140831E+02    0.417639600518032353E+03    0.581691314912492818E+00    0.282244808591664537E+03    0.555810122407374360E-01   -0.357736113085634559E+08
    0.209894595575567830E+06    0.345575192958143679E+07    0.221196762442896443E+03    0.230452664659255731E+03    0.203419505815092549E+00    0.664928309865909597E+02    0.922164895779070193E+01    0.418372753628397334E+03    0.613874490232772074E+00    0.278143149146709106E+03    0.523616345133082473E-01   -0.357736112527557537E+08
    0.207110668650341337E+06    0.345575193304101424E+07    0.222571912186559757E+03    0.231425171742788962E+03    0.244839357516527634E+00    0.591866096422080972E+02    0.105071766313487718E+02    0.418036228404983660E+03    0.576057003542197688E+00    0.278641196418192919E+03    0.572145962001050432E-01   -0.357736110943017751E+08
    0.206300664392288978E+06    0.345575192563611036E+07    0.226624522626148291E+03    0.227040236282222509E+03    0.500395722067900062E+00    0.565146472364882086E+02    0.109645692458778363E+02    0.418181318296066024E+03    0.629930050987967061E+00    0.279385998212496077E+03    0.512684016311182322E-01   -0.357736110821114257E+08
    0.207018373832837213E+06    0.345575193023657240E+07    0.218887777432869711E+03    0.232416222207482122E+03    0.280190960101101394E+00    0.747826263058729950E+02    0.118952196258643976E+02    0.417614030278749453E+03    0.641715394611273360E+00    0.281969879734791562E+03    0.550471289983645376E-01   -0.357736110531556383E+08
    0.212227389560715121E+06    0.345575193312380603E+07    0.224334408534752242E+03    0.233436310245953166E+03    0.461811829962437914E+00    0.703802922150144781E+02    0.965747409787160649E+01    0.418114499147663537E+03    0.604011248380751264E+00    0.280330140232924180E+03    0.516273293970038044E-01   -0.357736109347181767E+08
    0.205947608093846182E+06    0.345575192691700207E+07    0.213185411377742867E+03    0.241842447223973124E+03    0.419439523063557862E+00    0.576002924425117655E+02    0.102168466773661937E+02    0.417947140297435794E+03    0.640306914584388820E+00    0.278041441290645935E+03    0.501912204249008870E-01   -0.357736108705786690E+08
    0.206064340305147780E+06    0.345575192076058080E+07    0.221096986832916372E+03    0.234279885086590014E+03    0.291056404349024300E+00    0.624112982481630070E+02    0.110406471130545754E+02    0.418540311129940562E+03    0.626649248184689700E+00    0.283642318471296676E+03    0.606401607322431466E-01   -0.357736107704492882E+08
    0.209223110352308344E+06    0.345575191256467346E+07    0.218418914042061317E+03    0.236773066802402099E+03    0.362751134833655620E+00    0.493746575377134818E+02    0.114636427084601031E+02    0.418950461078139085E+03    0.615910504451826712E+00    0.282849663209344442E+03    0.550322917811364512E-01   -0.357736107316544652E+08
    0.210954959740224789E+06    0.345575193359104823E+07    0.223565537621289423E+03    0.233708777457429193E+03    0.354705981469869258E+00    0.564790668475980979E+02    0.880278720900101419E+01    0.417619955156096125E+03    0.614872554159329399E+00    0.278340341203685227E+03    0.517238091744097114E-01   -0.357736106227952689E+08
    0.211357416667143523E+06    0.345575192281335173E+07    0.223829147502401867E+03    0.233045471523149274E+03    0.311683967112783233E+00    0.646822083926501676E+02    0.118239480491031088E+02    0.418527105624548255E+03    0.651593445127594095E+00    0.280783061621456056E+03    0.531206069734900879E-01   -0.357736106171854809E+08
    0.210375681238927908E+06    0.345575192574988585E+07    0.221907366066102099E+03    0.230364017439916040E+03    0.199528509196824466E+00    0.976946549446527683E+02    0.109283432084634224E+02    0.417927865744613655E+03    0.601848005022093235E+00    0.280550322354172522E+03    0.542358901908524538E-01   -0.357736105976786241E+08
    0.210520045520161861E+06    0.345575193011525320E+07    0.223416959464987826E+03    0.227920951602123580E+03    0.490634814981473433E+00    0.519978173051856700E+02    0.114982336836403203E+02    0.417493700515560363E+03    0.635988503578021502E+00    0.280324994468938712E+03    0.597977294368891507E-01   -0.357736105959194750E+08
    0.208804708125677542E+06    0.345575191696862923E+07    0.223763973744788188E+03    0.232737971575121094E+03    0.326510780197528439E+00    0.808879815354004847E+02    0.971208117436428964E+01    0.418927484857909690E+03    0.651041654842292261E+00    0.275263955735572210E+03    0.536903176176708116E-01   -0.357736105900593847E+08
    0.210627171874723572E+06    0.345575191472499399E+07    0.220072278681693518E+03    0.238528880694530869E+03    0.263137031006538957E+00    0.698548878853959394E+02    0.898100926434408819E+01    0.419128684651190611E+03    0.610237142518396447E+00    0.280880469018853660E+03    0.473663623283756482E-01   -0.357736105523219183E+08
    0.209117258578534558E+06    0.345575192490637535E+07    0.220674183051964064E+03    0.236573712476324431E+03    0.735913140923817599E-01    0.972897928589744794E+02    0.999399345390001415E+01    0.418400218058082032E+03    0.617317714940061935E+00    0.278298653987397188E+03    0.515888067082585153E-01   -0.357736103723174632E+08
    0.207662439302395534E+06    0.345575191781655373E+07    0.221800394181582817E+03    0.233070024035840675E+03    0.408354346125135659E+00    0.470035039396494767E+02    0.107328915983202773E+02    0.418026988065722776E+03    0.584842328436134484E+00    0.280623923406494896E+03    0.572850288632816146E-01   -0.357736102921270132E+08
    0.209690470573397295E+06    0.345575193747190433E+07    0.223095633427897724E+03    0.232010166624349324E+03    0.548677436569025567E+00    0.581540065644631170E+02    0.105398401415982246E+02    0.416846208933203002E+03    0.647962618783507471E+00    0.280514979582492288E+03    0.535581189739403538E-01   -0.357736102774877176E+08
    0.209424547515004611E+06    0.345575193768938212E+07    0.218813707309931374E+03    0.235833986929775733E+03    0.405226904166445245E+00    0.736156798507642378E+02    0.941312792051056313E+01    0.416931689185283801E+03    0.609315558801601709E+00    0.278712526229229468E+03    0.505427947180861689E-01   -0.357736101988292187E+08
    0.207749883602460701E+06    0.345575193255728623E+07    0.224280813352767382E+03    0.226396730218109269E+03    0.266753586149678146E+00    0.587272846997462494E+02    0.106579811130442081E+02    0.417150215105930499E+03    0.671022515669178032E+00    0.277948414339258477E+03    0.546122960038031638E-01   -0.357736101743717417E+08
    0.209509111301949073E+06    0.345575193964034179E+07    0.225337409489932725E+03    0.229515589410632970E+03    0.270782958309369604E+00    0.694199812342452418E+02    0.107799842435653446E+02    0.416706766376543328E+03    0.623862389188902910E+00    0.278256820675213817E+03    0.570567224689829192E-01   -0.357736100644336566E+08
    0.208789630088621168E+06    0.345575192421402736E+07    0.220372373110964077E+03    0.236139596581017145E+03    0.170499445172666797E+00    0.538724795745278584E+02    0.101844529636563923E+02    0.419261381018944803E+03    0.623593577670299215E+00    0.280658019968527071E+03    0.556757534894781886E-01   -0.357736100433298573E+08
    0.207775356776603294E+06    0.345575191743260622E+07    0.215632807001215667E+03    0.237903437586068151E+03    0.277227320341242645E+00    0.673288675379150163E+02    0.100662237383110895E+02    0.419160843148950335E+03    0.611755232915381475E+00    0.278408175759537755E+03    0.491526004720482523E-01   -0.357736100184804723E+08
    0.210337394984267303E+06    0.345575191274006618E+07    0.216661510672145539E+03    0.240211225745017146E+03    0.437489811674737328E+00    0.519919455848672385E+02    0.106621993836119433E+02    0.418454449478475738E+03    0.607695396437419433E+00    0.277801237490117217E+03    0.538697740034229031E-01   -0.357736100104194283E+08
    0.211302826257565350E+06    0.345575192499255110E+07    0.225312733159797631E+03    0.229037690613429902E+03    0.198655378478298672E+00    0.884084916688319282E+02    0.948089769089234125E+01    0.418790299001607707E+03    0.633114519058905922E+00    0.279298025169530206E+03    0.519348196610590757E-01   -0.357736099896200970E+08
    0.206330245734696888E+06    0.345575193094902392E+07    0.219818967290095827E+03    0.232410188803165624E+03    0.284671423046241490E+00    0.783515464525475238E+02    0.962222901784279649E+01    0.417510679081834155E+03    0.643328586625669940E+00    0.281367114527862782E+03    0.488776550063691612E-01   -0.357736099768041745E+08
    0.207979121362594044E+06    0.345575192788504623E+07    0.216327388096926114E+03    0.238707260466584927E+03    0.322265136788640105E+00    0.512995423748500130E+02    0.116718493081735080E+02    0.417493955734960821E+03    0.614419084767213408E+00    0.281586677890069438E+03    0.550980587332530469E-01   -0.357736099746840298E+08
    0.212025118946728675E+06    0.345575192232990125E+07    0.220120081739648697E+03    0.236403056196820842E+03    0.149427301390044870E+00    0.977838402062767216E+02    0.102293953984469788E+02    0.418173760452264673E+03    0.629990773067908405E+00    0.278275529901522759E+03    0.532446138576847736E-01   -0.357736099408911690E+08
    0.206171394635971956E+06    0.345575192835432384E+07    0.223151716164369105E+03    0.233695327400563428E+03    0.334177467026384012E+00    0.729335830854816010E+02    0.925034329730466887E+01    0.417772766565517259E+03    0.654040391259816722E+00    0.280381435577423190E+03    0.488242228942482870E-01   -0.357736099266595244E+08
    0.207481810416263150E+06    0.345575193278435292E+07    0.223409952256165411E+03    0.232656242383683775E+03    0.399133438212162905E+00    0.665476899812292828E+02    0.990636811071079748E+01    0.418324277437793683E+03    0.600007393148129897E+00    0.276403386386006730E+03    0.506851850282741198E-01   -0.357736099140477851E+08
    0.208870718175074522E+06    0.345575192182123801E+07    0.220022133399028945E+03    0.233542732393142643E+03    0.479989941250723806E+00    0.614911537398103718E+02    0.102993469104361743E+02    0.417915159065964929E+03    0.582298735170734716E+00    0.278214463044677132E+03    0.561852725757162053E-01   -0.357736098998182639E+08
    0.209426670956552756E+06    0.345575193072602944E+07    0.227798458327802507E+03    0.226463600160963409E+03    0.340779634901633099E+00    0.642219438725826564E+02    0.107522419512025333E+02    0.417186407761661258E+03    0.639567997067834182E+00    0.283370159699391706E+03    0.590806392826861426E-01   -0.357736098680285290E+08
    0.209210234529944835E+06    0.345575191888655676E+07    0.217301611043752388E+03    0.238062963943571958E+03    0.310963243724499017E+00    0.562279304800262025E+02    0.114793144940327547E+02    0.419309635928011289E+03    0.607252179706451178E+00    0.280096560318547347E+03    0.575197025297110170E-01   -0.357736098236659616E+08
    0.207329248940032499E+06    0.345575192303849058E+07    0.217953027770940480E+03    0.239177928766164200E+03    0.471747234748796429E+00    0.619876481220239768E+02    0.110540657146843166E+02    0.418674181090810634E+03    0.634822976065065103E+00    0.279844555834809796E+03    0.596383130923166596E-01   -0.357736096526620016E+08
    0.209208300233222632E+06    0.345575192512949975E+07    0.223276002990597988E+03    0.236473377273286189E+03    0.268733740453159342E+00    0.866629444286771360E+02    0.101693775658784951E+02    0.418062155891865871E+03    0.628428969332289755E+00    0.281630885593815151E+03    0.486474627899903325E-01   -0.357736096006347463E+08
    0.209569334854130313E+06    0.345575192243812932E+07    0.215821226029803455E+03    0.239918985757947496E+03    0.202473900002855700E+00    0.682480772296182465E+02    0.109471490821424187E+02    0.417598696016979716E+03    0.608714227551907738E+00    0.278946696164239768E+03    0.576657784726902697E-01   -0.357736095747740939E+08
    0.207845114010565041E+06    0.345575193084655749E+07    0.217264555088258078E+03    0.240016352216168798E+03    0.397561917921119390E+00    0.669755790616270161E+02    0.103773686116073804E+02    0.418105029381806276E+03    0.647748544171454554E+00    0.277206603859708366E+03    0.565214509769465523E-01   -0.357736095251284912E+08
    0.210520995808738779E+06    0.345575192863522051E+07    0.221997339445223247E+03    0.236237350763896643E+03    0.397234243170496160E+00    0.607916914389949383E+02    0.107238286385488397E+02    0.417384381712467416E+03    0.658854737929220224E+00    0.279324076644187016E+03    0.573749455798948510E-01   -0.357736094955378249E+08
    0.207547928909019334E+06    0.345575192109290883E+07    0.224658140938922344E+03    0.231765291644134265E+03    0.262038317522825359E+00    0.896167592430778228E+02    0.939357641814273236E+01    0.418463169041067886E+03    0.618734575442904111E+00    0.281904331278874736E+03    0.499196251156808837E-01   -0.357736093435208648E+08
    0.206586407507310098E+06    0.345575193305959832E+07    0.224415063651379228E+03    0.232950209440660274E+03    0.398802703328295260E+00    0.758691032847404188E+02    0.102805150170782511E+02    0.417277362989724566E+03    0.645519429850991422E+00    0.277373042472632108E+03    0.515482356011657608E-01   -0.357736093096510395E+08
    0.210839421003924363E+06    0.345575192662991351E+07    0.222842770040133018E+03    0.233103335837133159E+03    0.217879391264327454E+00    0.866894280089947955E+02    0.101569627839350822E+02    0.418504502933363483E+03    0.653098277829173735E+00    0.277162738617272225E+03    0.554437217947326075E-01   -0.357736093035023063E+08
    0.208808713137806160E+06    0.345575193140028045E+07    0.218418767357190092E+03    0.236179989578217999E+03    0.204711166355823315E+00    0.986954956908761432E+02    0.110448084488902722E+02    0.417564931089555557E+03    0.642552561858888205E+00    0.280932901345892674E+03    0.537575725242802199E-01   -0.357736092848148942E+08
    0.208959635807236366E+06    0.345575192280684318E+07    0.224471855281628450E+03    0.232887806639036967E+03    0.323601165491463783E+00    0.332277756967986733E+02    0.100501361502992950E+02    0.418335285136604057E+03    0.591750795526020168E+00    0.277638315526978772E+03    0.539224361661090681E-01   -0.357736092349643558E+08
    0.208817439548224211E+06    0.345575192604089528E+07    0.222277561185699540E+03    0.236466600824581008E+03    0.446163742303307354E+00    0.553768859535255444E+02    0.105481613923415836E+02    0.417398672224807001E+03    0.616862611162490748E+00    0.280291524610067654E+03    0.505909086555892257E-01   -0.357736091844859347E+08
    0.211609194240436511E+06    0.345575191617793730E+07    0.216564691376157782E+03    0.241441460877038992E+03    0.373794829069872769E+00    0.646006701487380042E+02    0.989074773941536378E+01    0.418744131796308011E+03    0.629280231423606784E+00    0.280510653464724214E+03    0.559967755391482108E-01   -0.357736091645355448E+08
    0.208382793753898877E+06    0.345575193226440717E+07    0.222377138088643989E+03    0.231359487933736034E+03    0.410110946138265597E+00    0.725580942567834484E+02    0.106901740686421878E+02    0.417445005459734489E+03    0.620889086292133241E+00    0.276536228713800767E+03    0.612419110026651489E-01   -0.357736090925358832E+08
    0.209465760024811869E+06    0.345575192660914455E+07    0.223761602038855756E+03    0.234788657858642978E+03    0.345392082990372273E+00    0.540493905501711538E+02    0.996846748343445199E+01    0.417367311358830534E+03    0.600974447350615115E+00    0.281134460172923866E+03    0.540118027765213171E-01   -0.357736090325237215E+08
    0.207933706115466455E+06    0.345575192444854602E+07    0.225640697434772733E+03    0.233276187633100164E+03    0.427858056618929505E+00    0.688194741044358977E+02    0.995221693624506720E+01    0.418585182939590766E+03    0.631707007492916639E+00    0.279054234008542608E+03    0.562640206827468986E-01   -0.357736089807114080E+08
    0.207454216970958456E+06    0.345575192394929379E+07    0.224978780459983682E+03    0.232949525764374016E+03    0.315586927463929356E+00    0.584258078004784736E+02    0.113369657206299870E+02    0.418078630889582541E+03    0.620301720209004648E+00    0.278349744892741001E+03    0.522091126841944739E-01   -0.357736089207961410E+08
    0.207454216970958456E+06    0.345575192394929379E+07    0.224978780459983682E+03    0.232949525764374016E+03    0.315586927463929356E+00    0.584258078004784736E+02    0.113369657206299870E+02    0.418078630889582541E+03    0.620301720209004648E+00    0.278349744892741001E+03    0.522091126841944739E-01   -0.357736089207961410E+08
    0.209371365008335008E+06    0.345575192432921845E+07    0.219303348666017598E+03    0.234231163148586177E+03    0.316169719197827770E+00    0.636247708829446239E+02    0.100286323882138095E+02    0.418417541125784851E+03    0.656235449144659366E+00    0.281010633633954967E+03    0.597342562217216821E-01   -0.357736089035055563E+08
    0.209371365008335008E+06    0.345575192432921845E+07    0.219303348666017598E+03    0.234231163148586177E+03    0.316169719197827770E+00    0.636247708829446239E+02    0.100286323882138095E+02    0.418417541125784851E+03    0.656235449144659366E+00    0.281010633633954967E+03    0.597342562217216821E-01   -0.357736089035055563E+08
    0.208017710698382143E+06    0.345575192392937373E+07    0.218196334171474348E+03    0.238071704473173270E+03    0.292034336358558799E+00    0.617935676608747713E+02    0.112151829413784352E+02    0.418146469981306609E+03    0.618883366432300130E+00    0.274723811149082280E+03    0.569089198494592552E-01   -0.357736088901194781E+08
    0.210998368277005502E+06    0.345575192381643411E+07    0.222112255117306745E+03    0.234920459271116158E+03    0.394381672092181557E+00    0.803690009253122639E+02    0.113167199207296374E+02    0.417670119504667014E+03    0.658652626777484040E+00    0.279123176834371236E+03    0.536450770760832085E-01   -0.357736088809918389E+08
    0.208339077925740712E+06    0.345575192211530544E+07    0.226441845949027027E+03    0.226604532960249827E+03    0.271488927343617625E+00    0.452638527870208875E+02    0.103990876985748528E+02    0.418563311554656480E+03    0.645044524737413694E+00    0.281476036961049942E+03    0.518012280966986052E-01   -0.357736088773407713E+08
    0.207665136083170451E+06    0.345575192008531233E+07    0.221201260549692051E+03    0.234345661411959099E+03    0.184810295709765926E+00    0.636491916051529216E+02    0.102001930125339779E+02    0.418899347296527139E+03    0.662609340245612577E+00    0.277059934035619108E+03    0.541218659280532713E-01   -0.357736088449228555E+08
    0.208325395947939745E+06    0.345575193238616223E+07    0.220469094760978351E+03    0.235440262008196498E+03    0.521489005846355491E+00    0.662731088157250525E+02    0.946087570946667178E+01    0.418032624904852923E+03    0.650666509145484295E+00    0.279912137898034644E+03    0.528247938967502176E-01   -0.357736088373695388E+08
    0.209928277259453607E+06    0.345575193078839779E+07    0.225015263547258201E+03    0.232530502121021073E+03    0.407054060316992539E+00    0.685961423113991913E+02    0.115131647477226249E+02    0.417590660564752397E+03    0.622236408129281382E+00    0.281403905009398386E+03    0.534547752827915848E-01   -0.357736088215386793E+08
    0.209928277259453607E+06    0.345575193078839779E+07    0.225015263547258201E+03    0.232530502121021073E+03    0.407054060316992539E+00    0.685961423113991913E+02    0.115131647477226249E+02    0.417590660564752397E+03    0.622236408129281382E+00    0.281403905009398386E+03    0.534547752827915848E-01   -0.357736088215386793E+08
    0.209791176425808138E+06    0.345575193298356282E+07    0.227886489685625293E+03    0.223939483145575252E+03    0.323690344242250405E+00    0.710457589601412565E+02    0.977408744051998468E+01    0.417667338492106524E+03    0.624762474761007547E+00    0.281643054234693466E+03    0.495115795252903390E-01   -0.357736087867308110E+08
    0.211353199044239940E+06    0.345575193108035065E+07    0.226271786436894814E+03    0.228327269622401332E+03    0.241440945143263974E+00    0.391839646851186529E+02    0.100064838450061711E+02    0.417909971787079087E+03    0.601582220723876016E+00    0.279225469095621179E+03    0.546224002319026861E-01   -0.357736087756396458E+08
    0.211353199044239940E+06    0.345575193108035065E+07    0.226271786436894814E+03    0.228327269622401332E+03    0.241440945143263974E+00    0.391839646851186529E+02    0.100064838450061711E+02    0.417909971787079087E+03    0.601582220723876016E+00    0.279225469095621179E+03    0.546224002319026861E-01   -0.357736087756396458E+08
    0.210360428751006897E+06    0.345575192049869569E+07    0.223245963908692119E+03    0.233381299723811452E+03    0.365575973291235368E+00    0.543526539253353818E+02    0.978676613903049208E+01    0.418170309640263440E+03    0.614282561627716106E+00    0.277672362324578785E+03    0.469517747341808497E-01   -0.357736087659491152E+08
    0.208412413730407454E+06    0.345575192789744399E+07    0.219339827743840146E+03    0.234048165441186370E+03    0.306600128357766843E+00    0.923478945990007531E+02    0.100319278360017279E+02    0.418463913615293279E+03    0.624812752150808337E+00    0.276670209554504254E+03    0.508788154756504366E-01   -0.357736087586821839E+08
    0.209624726100740314E+06    0.345575192498150002E+07    0.218728804644812982E+03    0.236285666866481506E+03    0.316319074626201902E+00    0.975464717438840978E+02    0.102406856206287191E+02    0.418463348188313716E+03    0.591140986985043804E+00    0.279788704615178688E+03    0.526175577889821042E-01   -0.357736087174243629E+08
    0.209624726100740314E+06    0.345575192498150002E+07    0.218728804644812982E+03    0.236285666866481506E+03    0.316319074626201902E+00    0.975464717438840978E+02    0.102406856206287191E+02    0.418463348188313716E+03    0.591140986985043804E+00    0.279788704615178688E+03    0.526175577889821042E-01   -0.357736087174243629E+08
    0.210180343165326049E+06    0.345575192210562434E+07    0.219919309216228584E+03    0.240296126762497352E+03    0.282798655704978030E+00    0.579698460074766118E+02    0.101359089256309769E+02    0.418222633122401589E+03    0.597373292478572071E+00    0.278974729083808199E+03    0.540912330540100003E-01   -0.357736086623140126E+08
    0.209560794087783230E+06    0.345575193476290582E+07    0.220718325998836804E+03    0.232935160544492135E+03    0.328766861948959876E+00    0.490089622425072022E+02    0.103903486135026366E+02    0.417862916653595335E+03    0.633962993652609219E+00    0.276036490830219066E+03    0.576436632093169088E-01   -0.357736086452967674E+08
    0.208221648060561594E+06    0.345575191932934150E+07    0.225639793164722192E+03    0.227897778983833177E+03    0.329085201208851319E+00    0.530377869945671065E+02    0.106595133319954467E+02    0.417757805273863028E+03    0.608371022866473821E+00    0.277926622152960931E+03    0.553584057384963329E-01   -0.357736086198616847E+08
    0.207672456833043136E+06    0.345575191572356597E+07    0.217269924713660885E+03    0.238763016609469275E+03    0.416944557480121047E+00    0.709667343716623549E+02    0.106690848313203563E+02    0.418128847304062049E+03    0.597638291582697323E+00    0.277477073095043750E+03    0.555473597866018090E-01   -0.357736085887818262E+08
