    0.115924574818611145E+07    0.345575664626672631E+07    0.281423363924026489E+03    0.247788566300392176E+03    0.415130615234375000E+00    0.602995109558105469E+01    0.134141784906387329E+01    0.329407266378402710E+03    0.438057720661163330E+00    0.205479856491088867E+03    0.731670141220092801E-01   -0.359025216585469693E+08   -0.469195633965034364E+01    1
    0.988375980925559998E+06    0.345571792561805435E+07    0.263997361660003662E+03    0.219544571279048938E+03    0.683933615684509277E+00    0.170676419734954834E+03    0.713474191427230835E+02    0.498126068115234375E+03    0.456812262535095215E+00    0.106007337808609009E+03    0.104463037848472592E+00   -0.359013767975020185E+08   -0.471195633965034677E+01    1
    0.954402376532554626E+06    0.345577667443221854E+07    0.247761971950531006E+03    0.224013994415283207E+03    0.504045486450195312E-01    0.205819769144058228E+03    0.624054213762283325E+02    0.532050229310989380E+03    0.280570983886718750E-01    0.694333264827728271E+02    0.121178358793258667E+00   -0.358985004126893431E+08   -0.473195633965034634E+01    1
    0.100130039875507355E+07    0.345573439283739729E+07    0.190894418001174927E+03    0.257188268053531658E+03    0.498040378093719482E+00    0.222720720052719116E+03    0.225036065578460693E+02    0.384995112419128418E+03    0.646464109420776367E+00    0.116919191360473633E+03    0.383482575416564924E-02   -0.358981173541263044E+08   -0.475195633965034325E+01    1
    0.125889301893711090E+07    0.345574484966759523E+07    0.256348265886306763E+03    0.287453349401474043E+03    0.740802884101867676E+00    0.906692647933959961E+01    0.812724529504776001E+02    0.577069377899169922E+03    0.518192827701568604E+00    0.308436615467071533E+03    0.458390682935714694E-01   -0.358970242313755602E+08   -0.477195633965034460E+01    1
    0.966435700678825378E+06    0.345575870928513072E+07    0.240571538209915161E+03    0.286477233910083783E+03    0.268733918666839600E+00    0.149931333780288696E+03    0.446326806545257568E+02    0.416282523870468140E+03    0.414286255836486816E-01    0.346599496603012085E+03    0.497594654560089070E-01   -0.358963777946119606E+08   -0.479195633965034506E+01    1
    0.938136744284629822E+06    0.345572782127119182E+07    0.220566946744918823E+03    0.292574305633544952E+03    0.161518096923828125E+00    0.114365843534469604E+03    0.216614948511123657E+02    0.346593137979507446E+03    0.441001176834106445E+00    0.340592782020568848E+03    0.236065238714218140E-01   -0.358963390378709510E+08   -0.481195633965034641E+01    1
    0.249189941034317017E+07    0.345575172037278721E+07    0.156841515779495239E+03    0.288858742977142356E+03    0.686254262924194336E+00    0.361546128749847412E+03    0.509952355623245239E+02    0.409480255842208862E+03    0.693469643592834473E-01    0.247767468214035034E+03    0.369673579931259141E-01   -0.358957516754892915E+08   -0.483195633965034776E+01    1
    0.961678145623207092E+06    0.345577248293532664E+07    0.285187884330749512E+03    0.238409007602214842E+03    0.264368891716003418E+00    0.252910266160964966E+03    0.425740476846694946E+02    0.236754778623580933E+03    0.867282390594482422E+00    0.185704564094543457E+03    0.113587063550949094E+00   -0.358945988614550158E+08   -0.485195633965034734E+01    1
    0.860641152524948120E+06    0.345575881386060081E+07    0.194358159780502319E+03    0.288395527501583160E+03    0.404622197151184082E+00    0.291546013593673706E+03    0.204379751682281494E+02    0.544245429039001465E+03    0.722083985805511475E+00    0.809430592060089111E+02    0.383299559354782077E-01   -0.358866093141930401E+08   -0.487195633965034602E+01    1
    0.866353716111183167E+06    0.345577535516642174E+07    0.214789029359817505E+03    0.222321487517833702E+03    0.870533347129821777E+00    0.760301313400268555E+02    0.966810613870620728E+02    0.491997789144515991E+03    0.161833763122558594E-01    0.255725268840789795E+03    0.325470596551895100E-01   -0.358865761081612036E+08   -0.489195633965034382E+01    1
    0.861494175863265991E+06    0.345576940415274492E+07    0.199623984813690186E+03    0.197380463229656215E+03    0.415502488613128662E+00    0.196263725996017456E+03    0.871821876764297485E+02    0.434369539022445679E+03    0.265639901161193848E+00    0.182329845666885376E+03    0.554113715887069661E-01   -0.358849216295521855E+08   -0.491195633965034428E+01    1
    0.835436108064651489E+06    0.345572677310241899E+07    0.214252916574478149E+03    0.206772029648303999E+03    0.977974176406860352E+00    0.200505897521972656E+03    0.729559168219566345E+02    0.529198510646820068E+03    0.209024906158447266E+00    0.627607154846191406E+01    0.357693582773208618E-01   -0.358842476550640687E+08   -0.493195633965034563E+01    1
    0.153015939276218414E+07    0.345574824383677682E+07    0.283689514398574829E+03    0.293030233378410344E+03    0.563349902629852295E+00    0.193053615808486938E+03    0.341827299594879150E+02    0.352718631029129028E+03    0.362013757228851318E+00    0.719714653491973877E+02    0.505077838897705078E-01   -0.358830304202863574E+08   -0.495195633965034610E+01    1
    0.876474701833724976E+06    0.345577630893508065E+07    0.156388156652450562E+03    0.210111439034938826E+03    0.329321801662445068E+00    0.111977646350860596E+02    0.561037928462028503E+02    0.337131470441818237E+03    0.949471294879913330E+00    0.207454981803894043E+02    0.115972682833671570E+00   -0.358825569500800744E+08   -0.497195633965034567E+01    1
    0.152430259518623352E+07    0.345575346643091319E+07    0.234260663032531738E+03    0.162785173514366136E+03    0.740172207355499268E+00    0.189172380447387695E+03    0.502300769686698914E+02    0.549764882326126099E+03    0.698993265628814697E+00    0.338456085920333862E+03    0.338541716337203979E-01   -0.358782668673812449E+08   -0.499195633965034435E+01    1
    0.139304579560756683E+07    0.345574883389207441E+07    0.160399742126464844E+03    0.301431216872215316E+03    0.477402210235595703E+00    0.509131312370300293E+02    0.621518201231956482E+02    0.462485235929489136E+03    0.391242861747741699E+00    0.109773627281188965E+03    0.887967556715011513E-01   -0.358759968852166161E+08   -0.501195633965034304E+01    1
    0.137025403959751129E+07    0.345574800270555820E+07    0.281668462038040161E+03    0.259929036483287859E+03    0.818820178508758545E+00    0.712510683536529541E+02    0.493594877123832703E+02    0.493752330541610718E+03    0.697235941886901855E+00    0.345885890483856201E+03    0.125416794419288630E+00   -0.358736833746984974E+08   -0.503195633965034617E+01    1
    0.161024562506675720E+07    0.345575269472285407E+07    0.242476060390472412E+03    0.222191962023735073E+03    0.172315001487731934E+00    0.168033987760543823E+03    0.772040284276008606E+02    0.420366865396499634E+03    0.934614598751068115E+00    0.250161176204681396E+03    0.532254159450530964E-01   -0.358735802832345292E+08   -0.505195633965034840E+01    1
    0.731897459983825684E+06    0.345574082944212994E+07    0.232476652145385742E+03    0.215562686523437492E+03    0.585667192935943604E+00    0.275671287775039673E+03    0.703665632009506226E+01    0.254466487169265747E+03    0.395148932933807373E+00    0.719375109672546387E+01    0.408293277025222751E-01   -0.358732615735275596E+08   -0.507195633965034709E+01    1
    0.789671065497398376E+06    0.345573602357207565E+07    0.160045092582702637E+03    0.210221394853115100E+03    0.276361703872680664E-01    0.113388217687606812E+03    0.189271748065948486E+01    0.277809221744537354E+03    0.750460982322692871E+00    0.282663069963455200E+03    0.903320163488388062E-01   -0.358721420421041772E+08   -0.509195633965034755E+01    1
    0.120944645020961761E+07    0.345574812126287352E+07    0.215209815740585327E+03    0.272105064476490043E+03    0.841322660446166992E+00    0.155790297985076904E+02    0.564448507428169250E+02    0.410921188592910767E+03    0.959689378738403320E+00    0.275565736293792725E+02    0.938038229942321777E-01   -0.358710248971144930E+08   -0.511195633965034979E+01    1
    0.177346495532989502E+07    0.345575222944543371E+07    0.197789297342300415E+03    0.265065723244667083E+03    0.909062087535858154E+00    0.259578559637069702E+03    0.249872194528579712E+02    0.363522433042526245E+03    0.857750773429870605E+00    0.330513906478881836E+01    0.892713367938995257E-02   -0.358707434770723134E+08   -0.513195633965034936E+01    1
    0.794801586127281189E+06    0.345575657041294919E+07    0.175240860939025879E+03    0.209573011187076588E+03    0.778271198272705078E+00    0.254113270998001099E+03    0.271342945098876953E+02    0.367556809186935425E+03    0.737610042095184326E+00    0.136216996192932129E+03    0.125349006056785589E+00   -0.358691192841903269E+08   -0.515195633965034716E+01    1
    0.665680440044403076E+06    0.345572937186361337E+07    0.172341241359710693E+03    0.267523051302433032E+03    0.843210220336914062E+00    0.123413785934448242E+03    0.711803067922592163E+02    0.550562335252761841E+03    0.285962343215942383E+00    0.215130863428115845E+03    0.842737555503845180E-02   -0.358684549455684051E+08   -0.517195633965034318E+01    1
    0.714517728495597839E+06    0.345574264460204588E+07    0.262353570938110352E+03    0.254340402390956910E+03    0.743565320968627930E+00    0.227296599149703979E+03    0.630929600596427917E+02    0.558446990251541138E+03    0.491427719593048096E+00    0.240234910964965820E+03    0.106799420714378354E+00   -0.358682085374400169E+08   -0.519195633965034276E+01    1
    0.663566297841072083E+06    0.345576198610815266E+07    0.172044223546981812E+03    0.268210865164756797E+03    0.733493566513061523E-01    0.297494669437408447E+03    0.817636609077453613E+01    0.564340753555297852E+03    0.908409714698791504E+00    0.701370174884796143E+02    0.430509924888610798E-01   -0.358680559524964541E+08   -0.521195633965034766E+01    1
    0.657531838655471802E+06    0.345578124904980045E+07    0.262582248926162720E+03    0.229963774204254150E+03    0.252057909965515137E-01    0.196459164381027222E+03    0.655672909021377563E+02    0.563920509815216064E+03    0.826739609241485596E+00    0.284574039936065674E+03    0.115711918473243705E+00   -0.358667058138600290E+08   -0.523195633965034546E+01    1
    0.150469126055240631E+07    0.345575028425929928E+07    0.236739755868911743E+03    0.290830892649173734E+03    0.502880096435546875E+00    0.338835941076278687E+03    0.709736232757568359E+02    0.257791721820831299E+03    0.529877960681915283E+00    0.298184214591979980E+03    0.898295402526855385E-01   -0.358654563310048059E+08   -0.525195633965034858E+01    1
    0.646531211304664612E+06    0.345578365931149572E+07    0.263729871749877930E+03    0.183679512905597676E+03    0.158350706100463867E+00    0.855295476913452148E+02    0.174599528312683105E+02    0.492204377651214600E+03    0.785273492336273193E+00    0.231369063854217529E+03    0.262840926647186258E-01   -0.358651090058689192E+08   -0.527195633965034727E+01    1
    0.625662471985816956E+06    0.345572822909286758E+07    0.262705144166946411E+03    0.200967123630046842E+03    0.695839524269104004E+00    0.338006759881973267E+03    0.217676867246627808E+02    0.404914629459381104E+03    0.369227349758148193E+00    0.144442504882812500E+03    0.818566292524337685E-01   -0.358640914373915419E+08   -0.529195633965034684E+01    1
    0.631592160344123840E+06    0.345576399740526360E+07    0.262371037483215332E+03    0.241238417107582109E+03    0.888482332229614258E-01    0.493761584758758545E+02    0.799314439296722412E+01    0.469858640432357788E+03    0.323741137981414795E+00    0.334507939815521240E+02    0.786178082227706881E-01   -0.358633753800406754E+08   -0.531195633965034553E+01    1
    0.859610003304481506E+06    0.345574464430254651E+07    0.274174810647964478E+03    0.291166518823623733E+03    0.965030670166015625E+00    0.258922838687896729E+03    0.783252921104431152E+02    0.571647839546203613E+03    0.308070421218872070E+00    0.104287900924682617E+03    0.880485266447067205E-01   -0.358620273705008626E+08   -0.533195633965034510E+01    1
    0.594177058672904968E+06    0.345574346106519271E+07    0.205278613567352295E+03    0.230436437969207759E+03    0.446769118309020996E+00    0.878185503482818604E+02    0.531514864563941956E+02    0.531807899475097656E+03    0.650457203388214111E+00    0.272766810417175293E+03    0.812059164047241183E-01   -0.358606596976936534E+08   -0.535195633965034645E+01    1
    0.154556410903930664E+07    0.345575084533749009E+07    0.197655174732208252E+03    0.218557860740184793E+03    0.965609669685363770E+00    0.876880483627319336E+02    0.756122537851333618E+02    0.327391414642333984E+03    0.245846271514892578E+00    0.676713218688964844E+02    0.851256698369979858E-01   -0.358585852177896649E+08   -0.537195633965034780E+01    1
    0.576974215006828308E+06    0.345572605861528916E+07    0.237313272237777710E+03    0.284221087106704772E+03    0.584906995296478271E+00    0.321840048074722290E+03    0.240727396011352539E+02    0.260863641500473022E+03    0.996614813804626465E+00    0.348860532999038696E+03    0.390666514635086073E-01   -0.358585401890511587E+08   -0.539195633965034649E+01    1
    0.570398568844795227E+06    0.345571879167679232E+07    0.240586691617965698E+03    0.239619560332298306E+03    0.547650814056396484E+00    0.112881093263626099E+03    0.523554368615150452E+02    0.546193671226501465E+03    0.502775371074676514E+00    0.222448455810546875E+03    0.115385931730270383E+00   -0.358580214458426386E+08   -0.541195633965034428E+01    1
    0.583829198455810547E+06    0.345576946852526022E+07    0.271712932586669922E+03    0.298006673162937204E+03    0.264281630516052246E-01    0.101938474655151367E+03    0.230010195374488831E+02    0.251948037147521973E+03    0.353980660438537598E-01    0.252016582489013672E+02    0.946183741092681829E-01   -0.358561523621433526E+08   -0.543195633965034563E+01    1
    0.804748469662666321E+06    0.345575501575450506E+07    0.239844866991043091E+03    0.228207273220062262E+03    0.748871147632598877E+00    0.731779415607452393E+02    0.603930452466011047E+02    0.237123177051544189E+03    0.328237414360046387E-01    0.211686326980590820E+03    0.541862457990646348E-01   -0.358559198371283859E+08   -0.545195633965034521E+01    1
    0.549426142001152039E+06    0.345573326931331633E+07    0.247037078857421875E+03    0.231586619703292854E+03    0.177807807922363281E-01    0.686784327030181885E+02    0.941155681610107422E+02    0.369508675336837769E+03    0.117093741893768311E+00    0.314009104490280151E+03    0.764511376619338989E-01   -0.358555403572801203E+08   -0.547195633965034389E+01    1
    0.586957002282142639E+06    0.345574517832747288E+07    0.234689915180206299E+03    0.199929482074737564E+03    0.931332588195800781E+00    0.503807091712951660E+01    0.624319457411766052E+02    0.504610990285873413E+03    0.896925568580627441E+00    0.179110037326812744E+03    0.127098405361175532E+00   -0.358544004786687866E+08   -0.549195633965034791E+01    1
    0.513836405038833618E+06    0.345572174251766177E+07    0.179553815126419067E+03    0.266649088688373581E+03    0.514771044254302979E+00    0.280267582893371582E+03    0.595356031060218811E+02    0.288500024080276489E+03    0.477942764759063721E+00    0.106686924457550049E+03    0.540073513984680176E-01   -0.358524768969578370E+08   -0.551195633965034570E+01    1
    0.509884981799125671E+06    0.345576263420829456E+07    0.174838674068450928E+03    0.180491475585460648E+03    0.452494621276855469E-02    0.223202872276306152E+03    0.530814078450202942E+02    0.350648374557495117E+03    0.494966268539428711E+00    0.659713680744171143E+02    0.520964205265045180E-01   -0.358517917720184326E+08   -0.553195633965034705E+01    1
    0.502289947986602783E+06    0.345573370306773065E+07    0.199515597820281982E+03    0.255848588701725021E+03    0.748838305473327637E+00    0.255304776906967163E+03    0.835662646889686584E+02    0.483203836679458618E+03    0.974036335945129395E+00    0.251897470951080322E+03    0.982827723026275663E-01   -0.358514097206082791E+08   -0.555195633965034929E+01    1
    0.525246056461334229E+06    0.345572070397222182E+07    0.279363098382949829E+03    0.289658947441101077E+03    0.999260842800140381E+00    0.283041015863418579E+03    0.517721840739250183E+02    0.405051388740539551E+03    0.799120843410491943E+00    0.665814404487609863E+02    0.209002643823623657E-01   -0.358504228506484926E+08   -0.557195633965034887E+01    1
    0.490257707142829895E+06    0.345576833620176185E+07    0.246644325494766235E+03    0.247158148510932961E+03    0.196707308292388916E+00    0.306711038589477539E+03    0.480968217253684998E+02    0.303668367862701416E+03    0.639135837554931641E-01    0.260789136409759521E+03    0.598946839570999104E-01   -0.358484518340159506E+08   -0.559195633965034755E+01    1
    0.471518895292282104E+06    0.345571802801426779E+07    0.266100758552551270E+03    0.198881511386871352E+03    0.148766815662384033E+00    0.317448130130767822E+03    0.733373956084251404E+02    0.475471478700637817E+03    0.813543796539306641E-01    0.266612150192260742E+03    0.546869069337844807E-01   -0.358465971390639246E+08   -0.561195633965034801E+01    1
